genesymbol3	wtvswt.20min	wtvswt.30min	wtvswt.45min	wtvswt.60min	wtvswt.90min	wtvswt.120min	wtvswt.150min	wtvswt.180min	wtvswt.240min	AveExpr	F	P.Value	adj.P.Val
YPS10	2.85365765348195	4.00182932382414	4.14970773815217	4.01650743571026	3.87427468593663	3.7725245090922	3.8999031468127	3.99951725567409	3.851621389143	6.42606513228627	120.459711058603	2.34585566369255e-08	6.42930011705613e-07
SAM1	-1.62991719035573	-4.32372135634712	-6.29297125974076	-6.38597980101427	-6.26176743619508	-6.67226325337263	-6.48403513412146	-6.71435177044083	-5.9236970565469	6.15910184397196	119.947997256317	2.3910322633903e-08	6.42930011705613e-07
TPO1_1	-2.19088121473657	-3.62721856178969	-4.03256518261338	-4.66102180850822	-4.42447553984691	-4.82211046404905	-4.77394149943097	-5.15509707009033	-4.24677149528328	2.81745041721227	119.875695305	2.39750070942651e-08	6.42930011705613e-07
EFB1	-0.966381030423547	-2.30583694812324	-3.57579688251037	-3.52252277561495	-3.52113883742875	-3.1039010721939	-2.88736780379101	-3.11651094844354	-2.50875167859397	9.15985561069302	119.401496671378	2.4404579647379e-08	6.45054511080356e-07
TIF3	-1.28229061751702	-2.41364730013573	-2.78888339879957	-2.51715534845628	-2.47209187731552	-2.25331716440254	-2.09099295012471	-2.16151389123408	-1.66562123587563	6.84748479369448	113.29600807469	3.08720014872815e-08	7.31605587061468e-07
DLD1	1.5180803559469	2.30120756642187	2.9716187108213	3.04033044215673	2.90827736716113	2.98270206684914	2.98021953023267	2.8418737860475	2.90848122360747	9.29010394668565	111.219691157367	3.3536971922958e-08	7.47461056220703e-07
CYS3	-0.770007282108073	-1.53506916679905	-2.23188496840215	-2.40538649997064	-2.43342508413518	-2.65433945515612	-2.07458221294409	-2.24500437980427	-2.24140667501422	7.34694475943777	110.671011398515	3.42875743215063e-08	7.51026994029647e-07
GRX7	2.05821762512162	2.26254368149735	2.53457342416873	2.70798796146512	2.62073071928742	3.12565570996002	3.22875074894137	3.42433197041663	3.44442029658338	9.17708346842873	109.189591987207	3.64189790717569e-08	7.71496057577578e-07
HSP31	2.03796192815144	3.47473915057891	4.34164718626894	4.33983610694569	4.48209945230179	4.37255939166079	4.28502827973079	4.32024115707819	4.01378644738189	9.60666813256397	105.873792159076	4.18062724997597e-08	8.13590470394953e-07
ARG1	-1.57778781671759	-1.59321581034582	-2.22550957954271	-2.32532934941848	-2.39337430177372	-2.70823370473307	-2.75228410172444	-2.64318332537876	-2.87448494143684	4.8487476117952	105.206650290701	4.3005020806713e-08	8.2094319265922e-07
YPS8	2.66776152709674	4.23745368185669	5.28650585461764	5.43469405087033	5.87571918010867	5.72415394562949	5.89573632283087	6.03179079649101	5.65361456010026	5.17537775944101	104.516629724018	4.42893004233057e-08	8.31019669232994e-07
PHM1	1.65603976256268	2.14038242431802	2.33278413341678	2.34702408719799	2.26255593703972	2.36533338486372	2.18348976360124	2.28637764543497	2.17668654360408	9.21212202480402	103.579910429735	4.61085056183111e-08	8.43285740821195e-07
RPL16A	-1.25947117910669	-2.98032999313259	-5.64615143992729	-5.96467186281585	-6.01918540443586	-5.10236325639727	-5.0495087423748	-5.61237409854091	-4.14956604208171	8.06598708928724	102.632497076458	4.80420857432138e-08	8.67242478847325e-07
YPS9	1.18076362967935	3.18349570759453	4.0765531363888	4.08756029012349	4.20415575494039	4.05798150145591	4.24975109252969	4.36361861365529	4.14989556991309	9.2320861291332	102.52585737297	4.82658693227366e-08	8.68288061527582e-07
DBP3	-2.53080772164309	-4.03634586201406	-4.18873643593773	-4.36261726181697	-3.87488686398569	-2.77633782254894	-2.47950063588753	-2.70126106887988	-2.14607123495226	5.25709071441245	102.302058907404	4.87396605924319e-08	8.70826359049081e-07
RSB1	-0.907277745615004	-0.395842503001219	0.72645215860139	1.23569020442874	1.65552458988922	2.17478769328902	2.06583706207382	1.76255632946492	1.95745350770421	7.26538269379562	99.1061193401524	5.61671333164351e-08	9.33444263211231e-07
ATG11	0.489537572116055	1.4339388237085	1.67449144608773	1.95645020451525	2.32799056556665	2.56762994563518	2.61842151580014	2.75803168487745	2.39589313445937	6.36279941231727	98.6012369442479	5.74634782753873e-08	9.38979187766513e-07
FCY2	-0.0669151714847676	-0.0542805119448024	0.583853347543075	1.07176106430647	1.81392992596154	2.39931363209786	2.41472021928862	2.18541237046648	2.24169075137739	7.30130788921963	98.5694598717375	5.75462843767208e-08	9.38979187766513e-07
BMT2	3.44536556418528	5.41362647625384	5.70485286585019	5.82798050681984	5.9681968914886	5.71700362326488	5.96699645511828	5.9952346697596	5.71748400685428	5.18814584493828	98.3883129207201	5.80211156462417e-08	9.43293603751786e-07
SDA1	-2.87119002239526	-5.4201978803105	-4.86633663413605	-3.62863830377024	-2.63197551338137	-1.95074048342749	-1.97508998300298	-2.20225367061209	-1.39637396295518	4.85232127476373	98.1924497155614	5.85399121267995e-08	9.48781547937447e-07
SUN4	2.09013619460039	2.79083809624284	3.73089988705256	4.44104522489744	4.79472124046858	4.8940054035243	5.80460625512029	5.92644288023919	5.78412814396739	8.49897929308807	96.8263538351478	6.23202411799841e-08	9.79719106838488e-07
BMT3	8.45510474696947	10.0108365026739	9.9419806446143	9.73655542543192	8.65883979985149	9.20484153564477	9.70505281260543	10.3199128109854	10.3792334542862	7.51385599670587	95.8941538979003	6.50716056820192e-08	1.00486683110729e-06
PEX8	0.73583532779198	1.29317072657076	1.77217429006524	1.79662115053737	2.00576860808524	1.95996787032621	2.19068975122	2.27974656946047	2.01529614934816	7.05745943514807	93.9062435350233	7.14509976344719e-08	1.06870277890417e-06
GLM5	-1.82894852267869	-3.69207299100308	-4.05308761906659	-3.51966978786624	-3.29669109829852	-2.60257869456617	-2.36033015035808	-2.30980490538123	-1.74658808772302	5.07098744350401	93.4839594699968	7.29029497003488e-08	1.07809870531448e-06
TIF1	-1.16694041173767	-2.00366258170626	-2.66384074973047	-2.36617078289228	-2.44288915978898	-2.07994907736042	-2.06999494857719	-1.96599307740551	-1.66514371073696	9.11034381320758	92.3071884159747	7.7143247292654e-08	1.0953921233259e-06
PHM4	2.02097380116938	2.4816908936862	2.42833146923299	2.30275161344621	2.33857858908942	2.39228705800029	2.31688440011243	2.49774707111155	2.21022142187097	8.76964187963763	91.6518813316737	7.96350463129577e-08	1.10666498341558e-06
NCE103	4.17273059406171	4.34500213997155	4.17937004859687	4.22175209265755	3.98481173633559	4.44936361031411	4.63832740327963	4.84424297669398	4.73357162185693	9.47703477553697	88.5413929093991	9.28941350460046e-08	1.18657690167992e-06
TIF34	-1.40374162352277	-2.25939714763529	-2.52688060797376	-2.56658993039524	-2.63926656748137	-2.54782483464071	-2.21419613292644	-2.21780066653751	-1.87816408667843	7.39636959641067	87.8705597255367	9.60981807728143e-08	1.21335277754819e-06
HPT1	-1.82392365151732	-3.89141208351136	-3.81652546899024	-2.87137917395016	-1.51116826618128	-0.633305726294611	-0.673085789954859	-0.751011056776073	-0.256748071346831	6.65783838978128	87.4724094774696	9.80636528935455e-08	1.23108686546214e-06
ZPR1	-1.30042878333294	-3.89628726480768	-4.43144353468242	-3.89189089723604	-3.08699798303474	-2.40735799465177	-2.2196355067082	-2.50362595726067	-2.01558876737472	5.71940119267578	87.2878874105871	9.89911680788231e-08	1.23679896155761e-06
PEX2	0.86822067349147	1.24618555771374	1.74847611178631	1.95217520574068	2.07815885611863	2.16295046508416	2.08887189314991	2.23828514264721	2.14068664847995	6.47006237356634	87.0718229096067	1.00090877551358e-07	1.24459796670156e-06
FKS2	0.612661939081632	1.17352060487262	1.09034806113631	1.27171347305673	1.37327459367131	1.45461755457259	1.80303587107891	2.20186166887091	1.96297014897997	7.92124491407108	86.4693690084637	1.03236881671727e-07	1.25977873088926e-06
PSA1	1.48139183707597	2.4033538474826	2.43097608534895	2.44259584097371	1.4865801088193	1.20030537752772	0.749832141728495	0.499374976683826	0.710832343102986	6.94224810338369	85.9214349878456	1.06203534474396e-07	1.27847785515272e-06
ARO3	-1.10342600464282	-2.12381250994861	-2.95050156745441	-2.67488299517216	-2.62100372567553	-2.60590771748068	-2.6247039064396	-3.00948683955147	-2.48391812096736	8.10933177109713	84.0866686061985	1.16924946037357e-07	1.35156543329852e-06
SPE2	-0.974479791453738	-1.79644467113036	-2.52333567099818	-2.35679857517634	-2.48903127876888	-2.34922228429376	-2.55643723463202	-2.82327972128569	-2.44863304640826	6.01251446587005	83.6319689134792	1.19783371251435e-07	1.3675945138805e-06
MET15	1.89978072153613	2.33542152064167	1.67996151265948	1.46007429875672	0.825453115125257	0.0566339060764358	0.176195350751517	0.399708538560734	-0.0479687496475636	8.40202025457444	82.9916097961412	1.23954994413535e-07	1.39449170690252e-06
EPA10	1.40768171265849	1.77416849691674	2.16142209315668	2.43761103256219	2.66883828792571	2.91944984385057	3.23693900813333	3.42341290664823	3.35651384545953	4.96894022222168	80.1960112099083	1.44382917275461e-07	1.54243571194892e-06
MSN4	3.20905824508163	4.65347251049784	4.81190955875009	4.74222762785483	4.61600432020942	4.17786284189362	4.61164543971741	4.66563702635551	4.24943773221983	7.65956592738399	79.830436082607	1.47348684189752e-07	1.55518218091401e-06
PRT1	-1.24138402807558	-1.98774715216162	-2.29005281131562	-2.24661709840551	-2.09040912587139	-1.99156706044113	-1.75737851045683	-1.8444474431708	-1.68279010368314	7.77475975936767	79.6678691370222	1.48691379082306e-07	1.56007997985453e-06
MDE1	-0.615502894336927	-1.84963829496043	-3.16961245580199	-3.11214090315635	-2.6393743607354	-2.58124697490465	-2.08346298509167	-2.17491477471235	-1.98936315441391	4.96124632789865	78.4463154506344	1.59273071972863e-07	1.62216834976253e-06
APT1	-2.42850225288845	-4.84783859937221	-5.80125545189316	-5.47860968446529	-4.66110873498774	-4.32813368409448	-4.51002677840782	-4.60057624507703	-3.74408279073277	4.51584034799571	78.3176519913522	1.60440328105696e-07	1.63088372355984e-06
ADE2	0.570719528866427	1.08668319103862	1.27001857202895	1.38802953457901	1.57546786392409	2.09662124441454	2.0391054014646	2.07216344274079	2.21052613954713	8.06295847821329	77.4166766007364	1.6891334708476e-07	1.68110526994053e-06
ARV1	-1.14763994772892	-2.30401042402728	-2.445404599177	-2.23380613532653	-2.58483389174142	-2.18680353545458	-2.17112335419674	-2.02596074016453	-1.80239808796343	4.8810127310249	77.2546685188114	1.70494307795762e-07	1.69041231308867e-06
PEP4	1.60557416340547	2.71230752796335	3.02473789832605	2.84992645426806	2.67392572321281	2.5133210395542	2.51200507855091	2.63497801919001	2.14113760323338	9.85912691120619	76.6142392689866	1.76923447321833e-07	1.73444615492471e-06
FBP26	1.84394787266871	2.54112726365196	2.57595055878533	2.43527810019644	2.34907380515061	2.31972523349451	2.31615327032748	2.42120804916784	2.25823043689439	7.54143942665286	75.1707112507409	1.9253390876972e-07	1.83257274983543e-06
MTD1	0.874909421609192	1.40813048916873	1.42072007202528	1.61046683514586	1.83769643734199	2.72058410808412	2.92200918948832	2.99106841903852	3.19187719462764	6.46909229704007	75.1323979920243	1.92970645044913e-07	1.83339623740493e-06
QDR2	0.160997320846719	0.0459313376879988	0.430142097231296	0.857901373525152	1.59427671317273	2.26596045689394	2.10561722614259	1.75703347032011	2.06043097762784	7.58933596153159	74.5239230694484	2.00071485159467e-07	1.87701473980252e-06
TIF6	-1.44637262817266	-2.50822058227318	-2.83389027080514	-2.51806237515463	-2.37083331431176	-2.03123816148678	-1.89214365594692	-1.97271450884371	-1.50970263461604	6.5098153461942	73.7245810980247	2.09890889418657e-07	1.92502761098156e-06
TPS2	1.51339402201674	2.91515943509997	3.31259056813137	3.19345780629622	3.17867543745552	2.95307502988566	3.08614296428962	3.26517221517907	2.68483070570182	9.84399516785941	73.2135265309204	2.16477738066082e-07	1.96065909822826e-06
LSC2	1.38459835490396	2.431257859657	2.69957694225515	2.45291283254741	1.83855398743605	1.33358333425765	1.30477343824763	1.5570949001656	1.05161141219707	9.08359172824188	71.8903109846526	2.3474121957833e-07	2.0413127649378e-06
LIG4	0.480623791394994	1.17084548720908	1.67280560571604	1.80898640718165	1.97970250520696	2.05138096394105	2.05021811553467	1.96253886748099	1.83828536266503	6.9356581331848	70.469556545935	2.56489690477732e-07	2.15180052828674e-06
GCY1	1.3107808799991	2.88527779579779	3.23967226191583	3.14654045139374	3.14170648009495	2.840605654259	2.80005126952972	3.09924753183861	2.44026579217383	8.55416797325055	68.9348066555194	2.82812702080014e-07	2.30252643139793e-06
FUR1	-1.54641188312332	-2.55542124810262	-3.78892332892707	-4.49962830077679	-5.08633742703898	-5.26245720923054	-4.98961928834613	-5.22491977679488	-5.18660286491118	7.3602614003488	67.9191495934231	3.02056010630531e-07	2.37414297512569e-06
NOP8	-2.13350627268081	-4.24331470137447	-3.77342781431241	-3.3022433055767	-2.42673070956295	-1.9971699943682	-1.72199625730022	-2.04011501210349	-1.71572036344036	4.50301189566563	67.5252061833206	3.09947829110154e-07	2.40862632948962e-06
ADH6	1.57685483359754	0.12804699283844	-1.48366186438155	-1.74613424016059	-2.32067661277545	-2.41564382352629	-2.74062337289278	-2.75336755878349	-3.07123566032993	4.27890199339872	67.2352563377636	3.15917473998761e-07	2.4285285996821e-06
YDJ1	0.176835876839899	-1.80287025757932	-2.92534986859276	-2.75398094399771	-2.61133449735306	-1.98130341432658	-1.38398558258627	-1.26312646948166	-0.874927635300109	7.51197045874557	64.1648034544892	3.88608606798821e-07	2.79830269132301e-06
HO	1.04599731414936	1.79516346586081	2.33705204049428	2.37593439827899	3.29164870018559	3.56423176503525	3.65369455191554	3.92262456371545	3.76677243642471	3.60717325439618	63.460048008854	4.08082012200892e-07	2.87912309147125e-06
OPI3	0.106945226485152	-0.0274963639251986	-0.672424240380547	-1.09191793417394	-2.83271789975867	-3.36335210839204	-3.38615380842771	-2.96527821134401	-3.45948802849852	9.20768202535162	62.9954564478696	4.21572354051871e-07	2.94257503128206e-06
MDH1	0.763771831822792	1.68960489117951	2.08804895687918	2.07566209664011	1.61259379113615	1.64771229548868	1.60557092831803	1.57644796915373	1.46545539525683	9.10627859951749	62.9017498751919	4.24358901330921e-07	2.95414740487683e-06
GIN3	1.65301433316804	3.43169227485411	4.56045212620352	4.61988883057042	4.83320088454252	4.43846553784242	5.04585545054153	5.12564320370472	4.53604891059652	10.0087055968163	62.5344746616863	4.35499536971465e-07	3.01181430221416e-06
ECM4	2.56116527616236	3.56250932406221	4.07675656384421	4.0215853790097	3.89615762939191	3.56771183777006	3.75428452885661	4.10768935461135	3.3089680403329	10.8349549278029	60.6574463692468	4.98344345028999e-07	3.27742794752112e-06
MEU1	-1.17554153959341	-1.85863046666433	-2.20045777183493	-2.0142623705486	-1.89749926847298	-1.68310134533957	-1.55513962247716	-1.52402608227505	-1.43825003696736	7.36096730870874	60.5546046390103	5.02097158719516e-07	3.28149641185601e-06
FEN1	-0.521790478912468	-0.877209900657345	-1.41234759232253	-1.62042301516302	-3.44533497338133	-4.03652893064103	-3.69367692668478	-2.93486878217898	-3.27571849069022	8.13532110264503	60.4399196767388	5.06322895685666e-07	3.2979692439041e-06
ERG3	-1.12217888607744	-2.03076383143887	-2.10650295388267	-1.92133267749352	-1.33190996020067	-1.08250078208341	-0.608335652866735	-0.563240907000566	-0.216913931209257	7.10393801243539	59.7174990142756	5.33962762646425e-07	3.39647030674852e-06
SSA3	3.43600008877086	3.79261385112705	4.54534426752496	4.60160556524676	5.08772172839842	4.75105111124567	4.71372792397792	4.67149538941854	4.18150934439985	9.23484699243285	59.5260125820704	5.41595510375398e-07	3.43666969310935e-06
YAP7	0.918622282589678	1.21211938847178	1.42408952042163	1.42009448455314	1.63747066365001	1.90223143488401	2.04573483304725	1.84450594199572	2.16709683392056	7.94226592068995	59.2052762096732	5.54680784026908e-07	3.47338983777615e-06
MRI1	-1.36030806820312	-2.43701137159023	-3.20479705440434	-3.09125034922118	-2.56532916322811	-2.41338044417167	-2.5073384656481	-2.50313544138591	-2.47501438786358	5.03740786693422	58.8768597166336	5.68481327113955e-07	3.50530005587934e-06
YPS3	-4.74903565454172	-4.25870392525096	-4.87972204687601	-5.58824542832057	-5.75545035238036	-5.40048299376034	-5.49406216292702	-4.776022241694	-5.23009496633105	5.43172178196581	58.6554764863724	5.78020931600309e-07	3.5474744864509e-06
ALD4	0.972505240138286	2.58908533667115	3.0872446152583	2.99410610713915	2.9010792018018	2.7378549348046	2.7258202348732	2.9610153727636	2.4826667572789	10.2154613524114	58.6221211337198	5.79475121863245e-07	3.55216892617575e-06
TRP2	-1.01370782283197	-1.64828445416513	-2.55759856623173	-2.43047652740458	-2.59825718898055	-2.38777968549504	-2.38231622580118	-2.63224335952738	-2.35344682374168	7.15649918116106	58.0265974396578	6.06205373342598e-07	3.66453248204215e-06
SSE1	0.0574784468024507	-1.7303438791159	-2.50503402976135	-2.37800902683617	-1.92998884940587	-1.48511197656989	-1.26951206476483	-1.22760240702391	-0.81941064930612	8.77944942926981	57.6476905460651	6.23997489278307e-07	3.75043267092071e-06
HSP12	4.85949382142712	7.24067748566453	8.12518351824688	8.03426222937198	8.02017362698458	8.05237362287478	8.14514348690538	8.51500479269213	7.93284600861198	11.3500747625318	54.7421107842455	7.83925170851994e-07	4.40840106233741e-06
KRS1	-1.37887829784997	-2.7415491872009	-3.85798375181337	-3.82153919570387	-3.41048902006759	-3.160901547017	-3.04209541155389	-3.21901363817123	-2.50270095283849	7.23025011997186	54.7364344794236	7.84283623388912e-07	4.40840106233741e-06
SUE1	1.85895522154568	3.93766676148558	4.56279522755754	4.2899368876759	3.9176986667307	4.00526465451333	3.81358203742475	4.05674183070438	4.01700796731669	7.00362184650573	54.0562404128016	8.28723666478618e-07	4.55740077089497e-06
FRS1	-1.61285114154402	-3.31171322479154	-4.29960540810631	-3.97615671821527	-3.82331344478341	-3.51032426274689	-3.12450889305613	-3.53386961757836	-2.76481470744419	6.96231458557655	53.0130567932603	9.03012569289221e-07	4.79616314533867e-06
URA7	-1.92674851780799	-3.57760670074031	-4.20859447932926	-3.44161253388565	-2.84566419313942	-2.25426548694379	-2.14278945747552	-2.24258252022147	-1.73422170323945	6.65527209321173	52.4592402991268	9.45752669117722e-07	4.90607920211694e-06
ADI1	1.72048241564424	2.24971862420028	2.09169840906183	2.15056301057617	1.77374096229283	1.63171084643376	1.54054505905121	1.67422697179962	1.64440370228965	6.23082461412644	51.9833924666116	9.84461313767409e-07	5.02795607568038e-06
PEX11	0.846998960770834	1.7021409667934	1.99654393037945	2.11131594406087	2.03618003784144	1.80938563215469	1.69518713423448	1.86090875633846	1.45086639873641	8.16669509291592	51.1880079189515	1.05357629523458e-06	5.29111215427673e-06
TEF1	-1.23794580899207	-2.3201323172223	-2.99640817711138	-2.75278853513328	-2.43144940432486	-2.04218803041427	-1.6976377958729	-2.14116039776756	-1.51147486969767	8.82790416281205	51.1674176884122	1.05544276984095e-06	5.29111215427673e-06
CTA1	2.4683149526135	3.62816819960246	4.58153256773318	4.40012441325983	4.38100665486248	3.98881380804143	4.24223078176368	4.59898927167638	4.16994730112018	9.94126794339738	50.7583937082563	1.09337019577638e-06	5.39471533919824e-06
IPC1	1.09624566476556	1.74615318651161	2.13329795932845	1.99198928016379	1.47746376819948	1.37411665313853	1.16939067957583	1.07762282688445	0.885667177781269	6.61050784964162	48.2093826723935	1.37119888895196e-06	6.39770604604589e-06
AUT4	0.709548763259421	1.43515729787953	1.86709253232663	1.88543638777712	2.00329196211884	1.75425219239254	1.80755958149319	1.8521117838226	1.56738944194854	7.23768208995239	47.4248234620049	1.4736002334183e-06	6.76099668882102e-06
APE1	1.10391906625614	2.59832288578774	3.12666743013828	2.91855096270832	2.44419769964608	1.83247481454723	1.68789589977759	2.19190680653642	0.98667307288472	8.12766042343206	46.7395028578388	1.57077524634873e-06	7.06444021875911e-06
ASN2	-0.610861284481498	-1.2552689351822	-2.90498881379472	-2.64631367249394	-2.68123647691285	-2.39065685622833	-2.45629107896109	-2.98055797524172	-2.2504637737859	9.35897775173342	46.6163997678193	1.58904972604007e-06	7.12215352381828e-06
PLB2	-0.428043886274422	-0.797895224359308	-1.42874913321654	-1.7916886978009	-1.78784206652345	-2.0916201229485	-2.55459021611684	-2.73749253373206	-2.24150863039251	7.64869740948438	45.2491552957288	1.81053637661001e-06	7.85265777262087e-06
PRO1	0.42300461044932	2.28057908927958	3.28150570889381	3.39036514739358	3.5326976168917	3.39434857112871	3.83251234697191	4.22988113331099	3.80822380701535	7.28921758030942	42.7417707102195	2.32359677092133e-06	9.34975334033295e-06
PDR13	-1.9292369314848	-3.94514680769065	-4.58853183645339	-3.97666149901695	-3.39894841153345	-2.79891336815119	-2.35827562505713	-2.59149229528983	-2.1013478383185	6.500502129305	42.1389976766256	2.47240951793534e-06	9.7905172665594e-06
TIF5	-1.1241462628195	-2.35403854498851	-3.18860269215104	-3.21044562201337	-3.19410600703418	-2.74845389642549	-2.52257664629447	-2.82646811966434	-2.165330066039	6.83960118083777	42.0947008695109	2.48379774407774e-06	9.81334429452602e-06
SSB1	-1.17447344503233	-2.55844179254792	-5.33247917675719	-5.15269841337068	-4.33191009405367	-3.1915508623707	-2.6864462807592	-3.0677773693652	-2.02862494835095	8.22120994251005	41.4843741140756	2.64741701330487e-06	1.02592608241175e-05
KRE29	-2.31579276398326	-3.92279317592147	-3.17138647889364	-2.57813189926538	-1.36118191104615	-0.991589807354845	-0.722841878648854	-0.775416035733493	-0.230540870738343	3.63317701332229	41.4294211226458	2.66278540797552e-06	1.03104153925679e-05
FRS2	-1.16549874479387	-2.46368481087404	-3.69299042668383	-3.24901849581266	-3.10381298064401	-2.74911670965172	-2.69715714372655	-2.82717925298464	-2.36974675010198	7.05696262728632	41.3874990976335	2.67458273966429e-06	1.03255461962703e-05
HEM1	-0.880088210765224	-1.83196328835154	-2.02842951067033	-1.78726214693559	-1.28964226639772	-0.787856668461774	-0.504982862816274	-0.732800806804896	-0.186011057081875	7.05149755634789	41.1380281679776	2.74612081545419e-06	1.05783241125112e-05
