gene.names	S37	S38	S1	S2
CAGL0F03861g	1274	1318	445	1095
CAGL0F03883g	1633	1696	536	1390
CAGL0F03905g	572	613	140	395
CAGL0F03927g	7995	10602	3217	7790
CAGL0F03949g	601	621	207	471
CAGL0F03971g	742	750	260	623
CAGL0F03993g	1252	1286	365	883
CAGL0F04015g	303	336	76	210
CAGL0F04081g	49	57	17	32
CAGL0F04092g	107	125	30	67
CAGL0F04103g	1050	1341	409	996
CAGL0F04125g	225	263	43	135
CAGL0F04191g	135	132	37	101
CAGL0F04213g	18108	20703	3945	13186
CAGL0F04235g	163	168	56	114
CAGL0F04257g	3672	3924	1037	2841
CAGL0F04279g	490	443	70	277
CAGL0F04301g	377	404	132	333
CAGL0F04323g	958	938	291	785
CAGL0F04345g	1353	1308	378	997
CAGL0F04367g	1111	1103	309	814
CAGL0F04389g	526	582	146	377
CAGL0F04411g	1267	1439	393	998
CAGL0F04433g	3490	4269	1437	3236
CAGL0F04455g	1188	1195	343	817
CAGL0F04477g	1674	1662	546	1304
CAGL0F04499g	3554	4493	549	1851
CAGL0F04521g	83	109	46	91
CAGL0F04543g	0	0	0	0
CAGL0F04565g	6263	6797	1435	3887
CAGL0F04587g	312	327	103	233
CAGL0F04609g	1770	1884	332	1205
CAGL0F04631g	122	104	0	3
CAGL0F04653g	1254	1322	355	863
CAGL0F04675r	0	0	0	0
CAGL0F04697g	1059	1070	287	784
CAGL0F04719g	786	860	123	490
CAGL0F04741g	879	906	134	483
CAGL0F04763g	329	340	115	288
CAGL0F04785g	888	929	249	794
CAGL0F04807g	1152	1192	75	339
CAGL0F04829g	885	838	176	599
CAGL0F04851g	1489	1158	261	901
CAGL0F04873g	2989	3288	672	1930
CAGL0F04895g	3055	2933	236	1264
CAGL0F04917g	1	5	1	0
CAGL0F04939g	846	819	237	656
CAGL0F04961g	381	361	108	312
CAGL0F04983g	1475	1920	615	1421
CAGL0F05005g	552	644	181	455
CAGL0F05027g	145	122	30	82
CAGL0F05049g	268	289	83	253
CAGL0F05071g	301	323	49	147
CAGL0F05093g	20	22	4	24
CAGL0F05115g	3163	4545	1335	3746
CAGL0F05137g	94	73	7	9
CAGL0F05159g	545	549	177	387
CAGL0F05181g	626	587	217	556
CAGL0F05203g	240	241	49	169
CAGL0F05225g	124	104	36	105
CAGL0F05247g	446	460	133	338
CAGL0F05269g	1746	1894	475	1368
CAGL0F05291r	8	11	11	12
CAGL0F05329g	1186	1354	460	1330
CAGL0F05335g	763	793	196	554
CAGL0F05357g	1499	1614	371	1239
CAGL0F05379g	982	1021	281	855
CAGL0F05401g	669	664	192	501
CAGL0F05423g	598	582	168	437
CAGL0F05445g	363	324	94	258
CAGL0F05467g	195	178	44	142
CAGL0F05489g	113	125	27	80
CAGL0F05511g	568	669	217	514
CAGL0F05533g	400	421	125	311
CAGL0F05555g	274	271	96	187
CAGL0F05577g	612	882	202	646
CAGL0F05599g	455	538	134	368
CAGL0F05621g	307	282	101	206
CAGL0F05643g	1599	1719	485	1253
CAGL0F05665g	1780	1836	546	1340
CAGL0F05687g	575	654	155	356
CAGL0F05709g	898	896	389	808
CAGL0F05731g	242	244	79	183
CAGL0F05753g	921	961	256	609
CAGL0F05775g	455	458	109	311
CAGL0F05797g	312	321	119	237
CAGL0F05819g	263	282	74	160
CAGL0F05841g	73	72	17	47
CAGL0F05863g	5080	7018	694	2171
CAGL0F05885g	941	924	216	655
CAGL0F05907g	889	903	250	653
CAGL0F05929g	240	279	70	149
CAGL0F05951g	153	116	29	112
CAGL0F05973g	178	201	43	98
CAGL0F05995g	405	456	99	307
CAGL0F06017g	1006	926	276	943
CAGL0F06039g	1481	1527	302	826
CAGL0F06061g	945	944	157	561
CAGL0F06083r	2	1	0	1
CAGL0F06127g	1199	1273	447	963
CAGL0F06149g	360	358	107	260
CAGL0F06171g	1473	1519	345	1066
CAGL0F06193r	4	4	8	17
CAGL0F06215g	616	681	197	491
CAGL0F06237g	1188	1205	394	950
CAGL0F06259g	177	151	37	155
CAGL0F06281r	0	0	0	0
CAGL0F06325g	671	698	66	280
CAGL0F06347g	1353	1481	341	954
CAGL0F06369g	951	859	254	690
CAGL0F06391g	290	287	52	226
CAGL0F06413g	4539	4315	1344	3917
CAGL0F06435g	143	141	67	122
CAGL0F06457g	585	556	173	437
CAGL0F06479g	626	732	208	542
CAGL0F06501g	653	651	274	537
CAGL0F06523g	949	1134	406	816
CAGL0F06545g	158	176	39	93
CAGL0F06567g	956	985	247	693
CAGL0F06589g	7	10	8	7
CAGL0F06600r	4	6	4	7
CAGL0F06611g	670	773	217	555
CAGL0F06633g	571	605	146	393
CAGL0F06655g	201	159	31	90
CAGL0F06677g	9	10	8	27
CAGL0F06693g	1492	1679	529	1404
CAGL0F06699g	13	18	4	12
CAGL0F06721g	1033	1124	303	803
CAGL0F06743g	619	582	133	398
CAGL0F06765g	280	259	84	184
CAGL0F06787g	377	343	88	242
CAGL0F06809g	1057	1177	262	1006
CAGL0F06831g	1890	2207	497	1271
CAGL0F06853g	1127	1327	494	970
CAGL0F06875g	555	625	138	585
CAGL0F06897g	931	1081	367	989
CAGL0F06919g	937	931	126	420
CAGL0F06941g	4192	4362	322	1195
CAGL0F06963g	220	232	68	168
CAGL0F06985g	286	301	98	209
CAGL0F07007g	364	355	74	318
CAGL0F07029g	3077	3613	433	2143
CAGL0F07051g	546	543	127	357
CAGL0F07073g	38377	44154	13980	37958
CAGL0F07095g	1745	2113	376	966
CAGL0F07117g	388	271	48	144
CAGL0F07139g	2577	3037	941	2190
CAGL0F07172g	685	750	212	574
CAGL0F07205r	0	0	0	0
CAGL0F07249g	245	246	61	216
CAGL0F07271g	394	386	130	294
CAGL0F07293g	651	614	150	413
CAGL0F07315g	522	588	120	360
CAGL0F07337g	514	427	123	320
CAGL0F07359g	1464	1792	449	1279
CAGL0F07381g	113	146	28	113
CAGL0F07403g	1098	1397	436	916
CAGL0F07425g	434	472	138	329
CAGL0F07447g	237	211	51	106
CAGL0F07469g	1025	1201	350	994
CAGL0F07491g	1648	1552	480	1305
CAGL0F07513g	371	388	18	104
CAGL0F07535g	1195	1070	150	936
CAGL0F07557g	181	211	86	155
CAGL0F07579g	381	474	62	229
CAGL0F07601g	5292	5830	964	5407
CAGL0F07623g	320	304	107	268
CAGL0F07645g	547	618	212	498
CAGL0F07667g	526	557	139	367
CAGL0F07689g	614	668	177	479
CAGL0F07711g	712	831	184	571
CAGL0F07733g	486	516	151	402
CAGL0F07755g	263	268	103	254
CAGL0F07777g	930	664	39	131
CAGL0F07799g	788	813	145	501
CAGL0F07821g	470	462	140	350
CAGL0F07843g	282	360	123	247
CAGL0F07865g	82	82	35	105
CAGL0F07887g	2130	2331	695	1789
CAGL0F07909g	474	454	147	330
CAGL0F07931g	1234	1425	305	900
CAGL0F07953g	25	19	9	18
CAGL0F07975g	292	209	34	145
CAGL0F07997g	1028	1074	307	986
CAGL0F08019g	456	463	117	303
CAGL0F08041g	4462	5093	1350	4150
CAGL0F08063g	839	851	144	760
CAGL0F08085g	410	439	39	118
CAGL0F08107g	4835	6032	548	2208
CAGL0F08129g	1562	2207	544	1440
CAGL0F08151g	713	766	246	557
CAGL0F08173g	72	110	7	44
CAGL0F08195g	22	21	91	166
CAGL0F08217g	2	1	1	1
CAGL0F08239g	860	815	221	594
CAGL0F08261g	138	113	9	48
CAGL0F08283g	687	771	199	509
CAGL0F08305g	616	622	139	331
CAGL0F08327g	179	184	36	135
CAGL0F08349r	0	0	0	1
CAGL0F08371g	986	1316	435	1281
CAGL0F08393g	804	861	251	621
CAGL0F08415g	604	625	179	447
CAGL0F08437g	448	463	153	338
CAGL0F08459g	4050	4708	1706	4017
CAGL0F08481g	1018	885	356	771
CAGL0F08503g	1656	1752	464	1323
CAGL0F08525g	1575	1597	628	1305
CAGL0F08547g	17546	20591	6599	18732
CAGL0F08558r	28	22	5	18
CAGL0F08569g	826	910	293	724
CAGL0F08591g	63	52	27	54
CAGL0F08613g	479	504	137	373
CAGL0F08635g	388	434	121	318
CAGL0F08657g	700	733	212	497
CAGL0F08679g	1382	1411	359	956
CAGL0F08701g	41	63	10	36
CAGL0F08723g	488	516	108	349
CAGL0F08745g	243	239	8	27
CAGL0F08767g	3	0	1	1
CAGL0F08789g	739	700	203	476
CAGL0F08811g	409	453	101	208
CAGL0F08833g	6389	6991	1427	3726
CAGL0F08855g	437	412	113	293
CAGL0F08877g	189	232	55	162
CAGL0F08899r	1	2	0	0
CAGL0F08943g	1104	969	244	679
CAGL0F08965g	2393	2555	845	2112
CAGL0F08987g	1000	990	243	697
CAGL0F09009g	376	450	113	279
CAGL0F09031g	39853	45628	13814	38949
CAGL0F09053g	764	826	245	590
CAGL0F09075g	1737	2283	580	1846
CAGL0F09097g	518	563	149	422
CAGL0F09119g	493	530	200	358
CAGL0F09141g	0	0	0	0
CAGL0F09163g	791	748	169	515
CAGL0F09185g	552	496	190	569
CAGL0F09207g	3555	4397	1521	4347
CAGL0F09229g	697	755	233	627
CAGL0F09273g	0	0	0	0
CAGL0G00105g	0	0	0	0
CAGL0G00110g	0	0	0	0
CAGL0G00121g	0	0	0	0
CAGL0G00154g	5366	6576	2191	5045
CAGL0G00176g	2256	2425	542	1556
CAGL0G00220g	6683	7961	1550	4783
CAGL0G00242g	861	962	326	697
CAGL0G00264g	1433	1560	657	1306
CAGL0G00286g	10610	11457	2012	7614
CAGL0G00297g	0	0	0	0
CAGL0G00308g	7229	8765	1455	4682
CAGL0G00330g	177	206	58	120
CAGL0G00352g	274	253	81	174
CAGL0G00374g	539	644	187	490
CAGL0G00396g	751	804	216	567
CAGL0G00418g	664	753	187	551
CAGL0G00440g	2312	2634	757	1917
CAGL0G00462g	1	5	2	4
CAGL0G00484g	726	896	342	689
CAGL0G00506g	838	776	228	657
CAGL0G00528g	891	920	267	663
CAGL0G00550g	315	303	66	187
CAGL0G00572s	0	0	0	0
CAGL0G00594g	1422	1609	422	1061
CAGL0G00616r	0	0	1	0
CAGL0G00660g	1387	1405	491	1058
CAGL0G00682g	1329	1343	428	1019
CAGL0G00704g	317	329	118	276
CAGL0G00726g	1211	1151	305	902
CAGL0G00748g	239	249	88	218
CAGL0G00770r	0	0	0	0
CAGL0G00792g	0	0	0	0
CAGL0G00814g	702	789	151	688
CAGL0G00836g	22	17	4	25
CAGL0G00858g	531	557	127	336
CAGL0G00864r	32	30	20	23
CAGL0G00869r	6	6	8	4
CAGL0G00874r	4	5	0	3
CAGL0G00880r	0	0	0	0
CAGL0G00902g	1687	1793	601	1335
CAGL0G00924g	1089	1383	527	1159
CAGL0G00946g	650	665	231	581
CAGL0G00968g	227	148	5	240
CAGL0G00990g	13023	13817	1277	17141
CAGL0G01012g	3	6	2	5
CAGL0G01034g	4313	5859	1175	3725
CAGL0G01056g	7	9	4	7
CAGL0G01078g	17122	20021	7340	17629
CAGL0G01100g	859	755	158	443
CAGL0G01122g	45	46	25	50
CAGL0G01144g	1977	2274	571	1635
CAGL0G01166g	1284	1410	386	1226
CAGL0G01188g	547	678	149	407
CAGL0G01210g	1150	1454	402	1065
CAGL0G01232g	674	786	182	430
CAGL0G01254g	1833	1951	808	2302
CAGL0G01276g	509	666	200	470
CAGL0G01298g	560	560	162	422
CAGL0G01320g	516	582	59	209
CAGL0G01342g	426	434	75	261
CAGL0G01364g	4771	5346	1705	4393
CAGL0G01386g	341	366	120	286
CAGL0G01408g	13	23	6	12
CAGL0G01430g	1208	1216	410	1069
CAGL0G01452g	1505	1442	500	1217
CAGL0G01474g	540	419	84	202
CAGL0G01496g	582	572	169	462
CAGL0G01518r	1	1	2	0
CAGL0G01540g	9666	9706	148	312
CAGL0G01562g	121	147	22	66
CAGL0G01584g	665	671	195	513
CAGL0G01606g	862	947	232	619
CAGL0G01628g	644	718	261	568
CAGL0G01650r	0	0	1	0
CAGL0G01672g	1978	1988	578	1480
CAGL0G01694g	231	254	58	177
CAGL0G01716g	598	601	102	379
CAGL0G01738g	1053	951	38	156
CAGL0G01760g	890	1033	262	761
CAGL0G01782g	693	790	278	653
CAGL0G01804g	2288	2147	485	1602
CAGL0G01826g	26044	29048	10381	24140
CAGL0G01848g	215	199	38	184
CAGL0G01881g	463	425	57	494
CAGL0G01892g	358	328	25	224
CAGL0G01903g	203	177	22	136
CAGL0G01925g	629	611	163	420
CAGL0G01947g	661	752	207	496
CAGL0G01969g	861	1010	320	795
CAGL0G01991g	2107	2460	763	1841
CAGL0G02013g	510	524	95	509
CAGL0G02035g	1070	1100	237	959
CAGL0G02057g	239	209	20	89
CAGL0G02079g	33621	37663	12302	32868
CAGL0G02101g	5764	5007	482	2028
CAGL0G02123g	978	1040	254	670
CAGL0G02145g	225	214	50	148
CAGL0G02167g	990	1181	389	892
CAGL0G02189g	314	405	132	645
CAGL0G02211g	1390	1603	478	1112
CAGL0G02233g	208	196	68	171
CAGL0G02255g	923	982	247	856
CAGL0G02277g	1039	1045	333	819
CAGL0G02299g	729	780	254	568
CAGL0G02321g	347	351	132	260
CAGL0G02343g	344	385	92	252
CAGL0G02365g	263	245	71	175
CAGL0G02387g	487	492	194	403
CAGL0G02409g	1563	1701	624	1381
CAGL0G02453g	588	720	331	932
CAGL0G02475g	21876	25861	9233	22499
CAGL0G02497g	1030	1159	275	816
CAGL0G02519g	277	276	75	185
CAGL0G02535g	565	597	231	437
CAGL0G02541g	752	876	228	554
CAGL0G02563g	11	4	1	4
CAGL0G02585g	378	343	89	403
CAGL0G02607g	536	556	122	374
CAGL0G02629g	489	619	206	453
CAGL0G02651g	308	305	68	137
CAGL0G02673g	6113	6556	777	3214
CAGL0G02695g	626	601	100	357
CAGL0G02717g	632	690	11	41
CAGL0G02739g	450	566	0	1
CAGL0G02761g	876	934	329	727
CAGL0G02783g	494	536	190	404
CAGL0G02805g	702	772	161	510
CAGL0G02827g	660	604	156	453
CAGL0G02849g	331	347	20	101
CAGL0G02871g	0	0	0	1
CAGL0G02882r	18	13	17	40
CAGL0G02893g	700	757	222	493
CAGL0G02915g	10001	11820	2279	7656
CAGL0G02937g	18	18	6	11
CAGL0G02959g	768	813	237	627
CAGL0G02981r	0	0	0	0
CAGL0G03003g	2156	2670	912	2125
CAGL0G03025g	515	516	140	356
CAGL0G03047g	128	145	31	51
CAGL0G03069g	354	427	150	289
CAGL0G03091g	5690	6758	2184	5731
CAGL0G03113g	665	753	206	546
CAGL0G03135g	204	262	62	170
CAGL0G03157g	976	1171	322	837
CAGL0G03179g	699	798	168	581
CAGL0G03201g	640	679	154	495
CAGL0G03223g	213	230	70	139
CAGL0G03245g	1368	1520	250	781
CAGL0G03267g	806	850	277	680
CAGL0G03289g	730	549	140	353
CAGL0G03311g	5797	7422	2898	6766
CAGL0G03333g	289	332	93	226
CAGL0G03355g	1937	2230	698	1671
CAGL0G03377g	0	1	1	0
CAGL0G03399g	875	968	273	724
CAGL0G03421g	340	320	151	357
CAGL0G03443g	3304	3789	962	3388
CAGL0G03465g	793	979	326	764
CAGL0G03487g	320	250	141	278
CAGL0G03509g	676	746	228	603
CAGL0G03531g	101	96	15	34
CAGL0G03553g	324	308	94	255
CAGL0G03575g	21333	25182	8660	20686
CAGL0G03597g	575	671	174	515
CAGL0G03619g	299	270	47	166
CAGL0G03641g	2010	2351	597	1740
CAGL0G03663g	2456	2854	744	2035
CAGL0G03685g	126	156	36	86
CAGL0G03707g	2001	2333	639	1763
CAGL0G03729g	344	379	72	268
CAGL0G03751g	448	407	138	401
CAGL0G03773g	1892	1813	316	1302
CAGL0G03795g	7147	4797	2279	6114
CAGL0G03817r	3	3	2	4
CAGL0G03861g	198	242	67	194
CAGL0G03883g	870	710	110	475
CAGL0G03905g	113	182	54	345
CAGL0G03927g	287	396	151	476
CAGL0G03949g	1	1	0	0
CAGL0G03971g	1523	1467	335	1194
CAGL0G03993g	0	0	0	0
CAGL0G04015g	790	767	190	503
CAGL0G04037g	1157	1168	318	948
CAGL0G04059g	779	863	204	561
CAGL0G04081g	142	135	51	114
CAGL0G04103g	615	691	155	441
CAGL0G04125g	1	4	1	2
CAGL0G04147g	67	77	18	66
CAGL0G04169g	315	304	83	201
CAGL0G04191g	199	205	53	171
CAGL0G04213g	3436	3699	1000	2575
CAGL0G04235r	0	0	0	0
CAGL0G04257t	0	0	0	0
CAGL0G04279g	42	40	13	27
CAGL0G04301r	1	0	1	0
CAGL0G04323r	0	0	0	0
CAGL0G04345g	701	756	161	432
CAGL0G04367g	1930	2207	655	1648
CAGL0G04389g	447	487	117	306
CAGL0G04411g	2173	2806	803	1818
CAGL0G04433g	3190	3196	235	583
CAGL0G04455g	6	9	0	1
CAGL0G04499g	485	553	304	740
CAGL0G04521g	624	721	215	612
CAGL0G04543g	346	348	105	247
CAGL0G04565g	108	108	37	65
CAGL0G04587g	300	324	82	266
CAGL0G04609g	285	375	62	181
CAGL0G04631g	1232	1508	309	1016
CAGL0G04653g	412	380	129	332
CAGL0G04675g	869	849	181	679
CAGL0G04697g	324	335	68	215
CAGL0G04719g	395	363	116	307
CAGL0G04741g	477	684	218	627
CAGL0G04763g	2773	3131	346	1209
CAGL0G04785g	4	7	0	4
CAGL0G04807g	441	526	100	270
CAGL0G04829g	303	311	32	112
CAGL0G04851g	5163	6001	1617	4394
CAGL0G04873g	664	742	184	511
CAGL0G04895g	1467	1349	239	1142
CAGL0G04917g	694	744	196	557
CAGL0G04939g	48	64	12	19
CAGL0G04961g	779	738	201	551
CAGL0G04983g	442	472	184	387
CAGL0G05005g	349	291	80	190
CAGL0G05027g	18145	21822	6747	17844
CAGL0G05049g	706	572	136	515
CAGL0G05071g	2110	2689	554	1718
CAGL0G05093g	621	743	114	610
CAGL0G05115g	828	961	310	768
CAGL0G05137r	0	0	0	0
CAGL0G05159g	307	326	100	234
CAGL0G05181g	333	344	77	235
CAGL0G05203g	253	254	68	203
CAGL0G05225g	985	1085	268	702
CAGL0G05247g	242	222	44	171
CAGL0G05269g	129	74	4	16
CAGL0G05291g	1376	1446	380	1036
CAGL0G05313g	1091	1272	247	779
CAGL0G05329g	5	20	5	19
CAGL0G05335g	2290	2345	310	1225
CAGL0G05357g	301	229	70	209
CAGL0G05379g	560	638	231	510
CAGL0G05401g	929	1085	245	720
CAGL0G05423g	14	6	3	12
CAGL0G05445g	1270	1275	453	1088
CAGL0G05467g	322	338	80	236
CAGL0G05489g	1361	1406	364	969
CAGL0G05511g	389	411	72	305
CAGL0G05522g	0	0	0	0
CAGL0G05544g	843	709	84	293
CAGL0G05566g	998	851	241	553
CAGL0G05588g	72	59	18	59
CAGL0G05610g	464	527	145	536
CAGL0G05632g	28	31	9	17
CAGL0G05654g	265	286	75	286
CAGL0G05676g	310	255	79	174
CAGL0G05698g	377	373	60	173
CAGL0G05720g	69	74	14	28
CAGL0G05742g	833	984	435	895
CAGL0G05764g	351	417	126	498
CAGL0G05786g	1375	1606	460	1205
CAGL0G05808g	230	268	43	169
CAGL0G05830g	1336	1302	222	845
CAGL0G05852g	617	624	219	511
CAGL0G05874g	1111	1372	512	1062
CAGL0G05896g	2355	2734	794	2013
CAGL0G05918g	677	761	204	417
CAGL0G05940g	16701	18980	7401	17968
CAGL0G05951r	14	13	9	39
CAGL0G05962g	421	349	87	257
CAGL0G05984g	5	7	1	6
CAGL0G06006g	202	191	25	108
CAGL0G06028g	760	783	271	1266
CAGL0G06050g	2018	1914	0	3
CAGL0G06072g	968	1001	160	499
CAGL0G06094g	611	648	80	320
CAGL0G06116g	380	397	134	242
CAGL0G06138g	2024	2280	541	1702
CAGL0G06160g	0	0	0	1
CAGL0G06182g	107	94	15	79
CAGL0G06204r	0	0	0	0
CAGL0G06226g	373	355	146	340
CAGL0G06248g	2121	2319	766	1735
CAGL0G06270g	910	990	284	715
CAGL0G06292g	275	289	75	183
CAGL0G06314g	449	482	126	285
CAGL0G06336g	868	916	389	870
CAGL0G06358g	835	888	235	578
CAGL0G06380g	1623	1793	507	1257
CAGL0G06402g	778	814	220	629
CAGL0G06424g	668	534	132	526
CAGL0G06446g	6	2	1	1
CAGL0G06468g	509	644	163	427
CAGL0G06490g	15598	18596	5926	16576
CAGL0G06512r	0	1	0	0
CAGL0G06556g	628	607	158	403
CAGL0G06578g	482	463	133	367
CAGL0G06600g	909	890	204	611
CAGL0G06622g	358	347	72	220
CAGL0G06644g	0	0	0	0
CAGL0G06666g	979	1005	361	829
CAGL0G06688g	621	647	179	449
CAGL0G06710g	0	0	1	0
CAGL0G06732g	2821	3718	735	2593
CAGL0G06754g	1964	2005	547	1449
CAGL0G06776g	999	1070	250	846
CAGL0G06798g	23	25	4	53
CAGL0G06820g	208	245	45	139
CAGL0G06842g	1088	1050	157	650
CAGL0G06864g	141	117	48	98
CAGL0G06886g	1572	1657	384	1150
CAGL0G06908g	3201	3577	1080	2752
CAGL0G06930g	280	310	80	201
CAGL0G06952g	3556	4051	294	885
CAGL0G06974g	444	502	192	348
CAGL0G06996g	1	1	3	3
CAGL0G07018g	665	726	248	516
CAGL0G07040g	861	966	278	659
CAGL0G07062g	169	174	41	110
CAGL0G07084g	393	416	116	298
CAGL0G07106g	2340	3067	952	2252
CAGL0G07128g	337	401	130	280
CAGL0G07150r	1	0	1	4
CAGL0G07161t	158	159	30	107
CAGL0G07166t	1	1	0	1
CAGL0G07175g	128	138	29	86
CAGL0G07188g	11	6	1	6
CAGL0G07194t	0	0	0	0
CAGL0G07205g	1162	1190	384	916
CAGL0G07227g	23880	27770	9638	23128
CAGL0G07249g	535	548	159	458
CAGL0G07271g	8245	6534	848	8147
CAGL0G07293g	613	555	99	461
CAGL0G07315g	675	665	95	522
CAGL0G07337g	635	656	81	411
CAGL0G07359g	1009	1140	299	745
CAGL0G07381g	512	563	161	378
CAGL0G07403g	1510	1793	489	1272
CAGL0G07425g	1705	1863	460	1238
CAGL0G07447g	387	428	108	285
CAGL0G07469g	2755	3051	830	2336
CAGL0G07491g	1652	1630	328	1311
CAGL0G07513g	642	645	178	568
CAGL0G07529g	438	407	95	430
CAGL0G07535g	1771	2161	776	1659
CAGL0G07557g	42	45	8	16
CAGL0G07579g	646	748	172	476
CAGL0G07601g	2058	2546	253	913
CAGL0G07623g	4295	4659	821	3279
CAGL0G07645g	0	2	1	0
CAGL0G07667g	810	869	102	666
CAGL0G07689g	736	748	132	415
CAGL0G07711g	2753	2654	586	1682
CAGL0G07733g	456	455	147	347
CAGL0G07755g	39	70	14	48
CAGL0G07777g	1024	1116	319	782
CAGL0G07799g	1202	1242	266	839
CAGL0G07821g	422	462	137	320
CAGL0G07843g	3249	4319	1365	3041
CAGL0G07865g	420	437	123	309
CAGL0G07881g	394	428	129	311
CAGL0G07887g	981	925	330	753
CAGL0G07909g	1912	1835	440	1236
CAGL0G07931g	701	659	136	619
CAGL0G07953g	448	471	119	375
CAGL0G07975g	938	1034	306	720
CAGL0G07997g	545	633	173	552
CAGL0G08019g	476	735	86	361
CAGL0G08041g	3657	4768	1334	3758
CAGL0G08063g	672	641	97	497
CAGL0G08085g	652	844	180	549
CAGL0G08107g	0	1	1	1
CAGL0G08129g	897	789	315	822
CAGL0G08151g	2300	2879	621	3158
CAGL0G08173g	33055	38132	14143	34603
CAGL0G08195g	606	680	58	312
CAGL0G08217g	99	91	24	120
CAGL0G08228g	114	125	27	108
CAGL0G08250g	2764	3172	996	2485
CAGL0G08272g	2258	2639	795	1939
CAGL0G08294g	866	890	371	795
CAGL0G08316g	595	598	211	552
CAGL0G08338g	766	660	155	474
CAGL0G08360g	327	371	89	225
CAGL0G08382g	376	434	139	295
CAGL0G08404g	429	517	132	321
CAGL0G08426g	390	427	69	188
CAGL0G08448g	601	682	120	338
CAGL0G08470g	211	208	52	193
CAGL0G08492g	169	164	77	140
CAGL0G08514r	0	0	0	1
CAGL0G08558g	1224	1196	445	1071
CAGL0G08602g	145	284	111	409
CAGL0G08624g	1119	1344	265	914
CAGL0G08646g	231	223	43	154
CAGL0G08668g	775	794	258	758
CAGL0G08690g	1301	1211	224	898
CAGL0G08712g	5756	6245	838	3227
CAGL0G08734g	4504	5058	1347	3936
CAGL0G08756g	1364	1407	422	1229
CAGL0G08778g	530	607	186	415
CAGL0G08800g	703	794	235	523
CAGL0G08822g	756	836	241	652
CAGL0G08844g	258	310	68	229
CAGL0G08866g	732	766	251	573
CAGL0G08888g	437	436	134	301
CAGL0G08910g	342	375	81	218
CAGL0G08932g	520	507	152	328
CAGL0G08954g	657	907	125	435
CAGL0G08976r	0	1	0	0
CAGL0G09020g	685	689	84	322
CAGL0G09042g	174	173	64	146
CAGL0G09064g	139	138	24	70
CAGL0G09086g	0	0	0	0
CAGL0G09108g	3	1	0	0
CAGL0G09119g	293	309	146	291
CAGL0G09130g	24840	29074	10135	24015
CAGL0G09152g	190	148	39	88
CAGL0G09174g	868	899	262	653
CAGL0G09196g	178	142	38	114
CAGL0G09218g	373	441	166	337
CAGL0G09229g	1	1	0	1
CAGL0G09251g	345	365	101	236
CAGL0G09262g	362	420	87	236
CAGL0G09273g	163	222	122	368
CAGL0G09295g	674	655	162	430
CAGL0G09317g	729	769	247	607
CAGL0G09339g	796	712	201	550
CAGL0G09361g	1790	1914	357	1105
CAGL0G09383g	143101	146852	39529	137047
CAGL0G09405r	0	0	0	0
CAGL0G09449g	6722	6957	1214	3360
CAGL0G09471r	3	3	1	12
CAGL0G09493g	459	513	148	341
CAGL0G09515g	839	948	73	337
CAGL0G09537g	92	100	32	105
CAGL0G09559g	228	290	42	350
CAGL0G09581g	4644	5197	1282	4304
CAGL0G09603g	138	155	43	164
CAGL0G09625g	0	0	0	0
CAGL0G09647g	1	1	0	0
CAGL0G09669g	2425	2863	876	2181
CAGL0G09680r	5	5	2	9
CAGL0G09691g	1284	1413	475	1441
CAGL0G09713g	12102	13409	5499	13655
CAGL0G09735g	602	576	92	460
CAGL0G09757g	343	398	169	346
CAGL0G09779g	122	129	51	118
CAGL0G09801g	559	489	187	664
CAGL0G09823g	727	793	258	581
CAGL0G09845g	337	371	95	258
CAGL0G09867g	591	675	210	447
CAGL0G09889g	597	684	199	486
CAGL0G09911g	1644	1674	531	1205
CAGL0G09933g	281	290	128	205
CAGL0G09955g	1180	1118	149	1368
CAGL0G09977g	1802	1879	180	805
CAGL0G09999g	198	203	55	135
CAGL0G10021g	279	299	93	180
CAGL0G10043g	1536	1778	687	1409
CAGL0G10065g	410	417	134	345
CAGL0G10087g	1051	1203	332	875
CAGL0G10109g	1090	1285	530	1088
CAGL0G10131g	3788	4183	868	2576
CAGL0G10153g	3739	4000	836	2351
CAGL0G10175g	2	2	0	1
CAGL0G10197g	0	1	0	0
CAGL0G10219g	0	0	0	0
CAGL0H00110g	0	0	0	1
CAGL0H00121g	0	0	0	1
CAGL0H00132g	0	0	0	1
CAGL0H00143g	0	0	0	0
CAGL0H00220g	975	1009	341	834
CAGL0H00242g	3445	3708	1013	2794
CAGL0H00264g	279	293	73	196
CAGL0H00286g	571	588	182	449
CAGL0H00308g	445	415	175	336
CAGL0H00330g	793	829	234	526
CAGL0H00341r	3	1	0	2
CAGL0H00352g	75	89	20	58
CAGL0H00374g	134	150	51	129
CAGL0H00396g	564	686	200	518
CAGL0H00418g	654	541	89	236
CAGL0H00440g	2088	1816	525	1100
CAGL0H00462g	37859	45977	15023	37214
CAGL0H00484g	621	693	161	474
CAGL0H00506g	11518	11868	1701	8460
CAGL0H00528g	136	194	23	78
CAGL0H00550g	645	723	189	527
CAGL0H00572g	1071	1208	326	1401
CAGL0H00594g	376	396	115	325
CAGL0H00616g	629	652	197	536
CAGL0H00638g	250	266	83	224
CAGL0H00660g	463	456	157	405
CAGL0H00682g	940	893	118	424
CAGL0H00704g	2334	3955	130	1208
CAGL0H00737g	833	880	184	656
CAGL0H00759g	18	13	5	8
