genesymbol3	wtvswt.20min	wtvswt.30min	wtvswt.45min	wtvswt.60min	wtvswt.90min	wtvswt.120min	wtvswt.150min	wtvswt.180min	wtvswt.240min	AveExpr	F	P.Value	adj.P.Val
CAGL0K04587g	-1.44436980676521	-2.09939056429178	-4.16938372324224	-4.98087666305738	-4.744726548529	-4.26227564220484	-4.15840434993946	-4.29186100396274	-3.44154454554216	5.55447417602714	164.538223601521	5.78506025761694e-09	3.52148726146798e-07
CAGL0K08932g	1.36018850395075	2.0486414658516	2.37622105209053	2.5309912221676	2.46939536048913	2.45765008314975	2.28928309169066	2.38172796819241	2.12418890890916	5.73328115574041	163.434561574672	5.9628321543045e-09	3.58798003767633e-07
CAGL0L13156g	-2.78796022082032	-5.45334994991438	-5.8234647232909	-5.68058101915798	-6.18311082101351	-5.41690795805952	-4.76868629688997	-4.71466551712689	-4.26175746434349	2.75325865863286	160.156303541248	6.53162769521483e-09	3.79980980156094e-07
CAGL0E06138g	-0.00392319350124914	-0.1530346285895	-0.571792389711952	-0.999691574885851	-1.97580978974706	-2.08071759621166	-1.81587695058696	-1.73938870292569	-1.68725167244955	10.1692136481283	159.905898393404	6.57774011188093e-09	3.79980980156094e-07
CAGL0H02893g	2.2315963967474	3.23368574902406	3.54562783889295	3.50549364566225	3.52763923779813	3.47774067517958	3.35036676626287	3.36223320055892	3.1373517386268	7.75049790245918	159.757749241356	6.60520901512981e-09	3.79980980156094e-07
CAGL0H07601g	1.20392086573816	2.61516544540106	3.65444656019873	3.65912166143254	4.01879928629465	3.92733755645733	3.93791968488443	3.66826604886118	3.64849675203382	3.61279880167892	157.456688429797	7.05038134690419e-09	4.0118202555482e-07
CAGL0I07865g	3.32129188127562	4.76498807696398	5.56032023466155	5.74061377773493	6.1166036542915	6.17501119501744	6.3312229428956	6.23287443030345	5.96440122766561	8.58668508588607	154.744247647597	7.62313393871377e-09	4.20908180740347e-07
CAGL0M12793g	0.990394043056039	2.27853605132754	3.69977247868788	4.25185137917504	4.53380991419724	4.78299183143964	4.89276475663866	5.24676802231418	4.91951784032713	6.82308142442903	154.541028809511	7.66829095863534e-09	4.20908180740347e-07
CAGL0I00748g	0.564097723244243	0.742231837194922	1.46234846282332	1.71302374941767	2.22870494212947	2.55479318203037	2.68032746612257	2.58712298713121	2.86779126882907	10.3697076323656	154.144423092264	7.75736408107916e-09	4.20908180740347e-07
CAGL0C02739g	2.41722482113879	4.15952384022639	4.94972571947242	5.01143039246692	5.17624803666907	5.16609453793132	5.16526249882507	5.27831534752227	4.79428387323437	9.51045939904129	153.960660919545	7.79906275679344e-09	4.20908180740347e-07
CAGL0J00803g	1.22034717312391	2.12205638265536	2.48873780167525	2.44608679378792	2.54580820691528	2.42520438482216	2.49780099153903	2.36040953861101	2.27199229062212	8.16128845585355	152.010641707338	8.25885140275163e-09	4.41174358095967e-07
CAGL0K03135g	-1.47856253475325	-3.35731624425856	-6.02053308698612	-6.33131763216398	-5.93207933112575	-5.42789051002751	-5.06445409483659	-5.46963749995721	-4.37583236158985	7.31796735662827	150.971254851875	8.51743536414666e-09	4.45887741313078e-07
CAGL0D00528g	-0.301093290810851	-0.700893460505103	-1.01381654823475	-1.41947822528415	-2.10623914708341	-2.21814290242015	-2.04627494954483	-2.011083205806	-1.92021487110131	10.5244986195491	150.20184958002	8.7152338938506e-09	4.46021038730762e-07
CAGL0A01606g	2.68796352443361	3.50738116915201	3.6916835401241	3.74571073464041	3.92442758977718	4.06095453619343	3.96151586704498	3.84187482008931	3.8356786083459	4.97250492715004	150.072263303055	8.74909709984927e-09	4.46021038730762e-07
CAGL0F07799g	0.811525557852999	1.31383340642587	1.52169749708793	1.73214240530433	1.89285050322137	2.36145081310156	2.4577465184714	2.51839184197379	2.52600275379967	7.80551778377099	149.723947806513	8.84091704798103e-09	4.46021038730762e-07
CAGL0G02535g	-1.48001620806177	-2.04975180072819	-2.68537199272494	-2.08901216049854	-1.50889057325492	-1.09036765372829	-1.13209013392384	-1.02937797909348	-0.826388561355895	5.02972311442875	148.733476669107	9.1085171092569e-09	4.46021038730762e-07
CAGL0F00869g	1.34704820648934	3.34961449290925	4.66569941194376	4.8372122377295	4.89200375064327	4.86854654956308	4.76923523656351	4.97154675046058	4.45132838722709	7.4016774725954	148.72547163294	9.11071981783406e-09	4.46021038730762e-07
CAGL0L12144g	0.187714364048744	0.50421975377575	1.28928132926441	1.3998812085909	1.56560662289434	1.73696029338296	1.84935553443933	1.85823661378396	2.0111033675389	7.68010598620773	148.468254805248	9.18184420989088e-09	4.46021038730762e-07
CAGL0B04367g	1.3440761670246	2.14546591475506	2.84024032473331	2.63596602979883	1.55875731109751	1.27049263012039	1.02239952623368	1.07178994837727	0.483393911638706	6.4046311838489	148.399719509532	9.20090945642586e-09	4.46021038730762e-07
CAGL0C02189g	-0.783410890710401	-1.35024123956548	-1.93011562846945	-1.95886416606587	-2.77426096919558	-2.78132893789312	-2.43248846100536	-2.40426654403166	-2.32694007924531	9.24340926163752	148.397311604908	9.20158016865755e-09	4.46021038730762e-07
CAGL0D05082g	2.6912824849214	4.01974553948864	4.03870225915285	3.98722610221563	3.98264937806185	3.78645257351764	3.48375225385559	3.68654136832006	3.60242056692821	8.85710277980773	146.953448637305	9.61473461855623e-09	4.57917062392725e-07
CAGL0C05555g	0.702541914572945	1.57500994689008	1.96302151368668	2.14992706533226	2.31719014100721	2.3435567057417	2.62069329750614	2.63957059762122	2.56925314700551	6.75513991960534	146.578863510762	9.72559605428259e-09	4.57917062392725e-07
CAGL0C04917g	-0.375329215313979	-0.899384823242913	-1.49726438781939	-1.78633169866994	-2.87794961474552	-2.89960693685101	-2.48550220179531	-2.55485363818014	-2.69985312409704	5.93107793749643	146.069789115418	9.87877216003194e-09	4.57917062392725e-07
CAGL0L04510g	-1.27800278105345	-2.48531489099175	-3.72739253998723	-3.90762343402117	-3.9210071023068	-3.58892723059324	-3.44724042002701	-3.51111341410515	-2.95947246548161	7.28389095884686	145.8562986725	9.94388486194817e-09	4.57917062392725e-07
CAGL0J08547g	1.12532214282219	2.00452666765733	2.46520826986978	2.73339580756855	2.8687531986859	2.95863510233297	3.13109869899203	3.18701298805298	3.00710568672054	6.29751320295257	145.460703944457	1.00659276605166e-08	4.57917062392725e-07
CAGL0K01859g	-2.48559346449878	-5.48734649030314	-6.29679790777246	-5.38548767930309	-4.14931346719594	-3.29332590567644	-2.63192962396564	-2.88734886809061	-2.18839051976044	6.15108121610243	145.265698350522	1.01267600868232e-08	4.57917062392725e-07
CAGL0F02937g	-1.31580278107384	-3.32647835423638	-6.0366596545121	-6.64801597966999	-6.0963172489807	-5.60373584095978	-5.28322172051637	-6.02575552054417	-4.61316634519036	7.7153841737146	145.201843068439	1.01467773137643e-08	4.57917062392725e-07
CAGL0B04257g	-1.8510919187636	-4.05221448564279	-4.86152590957545	-4.78730597683977	-4.39760607131907	-3.95040872480016	-3.34178367373756	-3.62991082710532	-2.98748411766652	9.17771546801403	143.333057176374	1.07545785330121e-08	4.8119844974631e-07
CAGL0J07898g	-0.656879240933032	-1.24467470559217	-1.93548466838551	-1.93626892322336	-2.09117313799797	-2.08609915526533	-2.01776956739831	-2.09471532184916	-1.7403465810881	6.85772000952497	142.382180148427	1.10808778513002e-08	4.91596572470817e-07
CAGL0E03938g	-1.95008118598112	-3.92317169963433	-6.70846531851711	-7.20326364062159	-6.7117160653269	-6.75891368641732	-6.18837460906265	-6.74776674470963	-5.95144210193982	6.48184308311939	142.034673733783	1.12031331394096e-08	4.92843714158062e-07
